client_1,client_2,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,total_mv
66,1302,0,0,0,0,0,0,0,0,0,0,1,1,2,1,5
90,2242,0,0,0,0,0,0,0,0,0,4,4,2,14,11,35
226,396,0,0,0,0,0,0,0,1,5,8,8,8,6,4,40
66,382,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
310,66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2166,36,0,0,0,0,0,0,0,1,1,4,0,0,0,0,6
2363,90,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
382,1185,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
2443,197,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3
1073,146,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3
1184,3170,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1395,2119,0,0,0,0,0,0,0,0,0,1,2,1,2,2,8
1184,207,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1184,1301,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
318,114,0,0,0,0,0,0,0,5,11,12,17,11,17,9,82
312,3373,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
293,51,0,0,0,0,0,0,0,0,4,3,1,0,0,0,8
13,344,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
118,370,0,0,0,0,0,0,0,2,5,14,0,0,0,0,21
13,2170,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14
1196,1326,0,0,0,0,0,0,0,0,3,1,0,0,0,0,4
350,383,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
1133,3884,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1098,190,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
383,416,0,0,0,0,0,0,0,0,2,1,0,2,3,1,9
419,1157,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6
114,363,0,0,0,0,0,0,0,1,26,31,32,34,27,15,166
96,1129,0,0,0,0,0,0,0,12,6,6,10,8,5,3,50
2339,2339,0,0,0,0,0,0,0,0,2,25,97,253,3598,4821,8796
226,1117,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3
77,116,0,0,0,0,0,0,0,66,162,155,169,151,100,105,908
54,2363,0,0,0,0,0,0,0,0,0,1,3,2,0,0,6
197,53,0,0,0,0,0,0,0,3,2,2,3,3,2,0,15
1073,312,0,0,0,0,0,0,0,9,33,72,41,36,53,26,270
111,1372,0,0,0,0,0,0,0,0,3,14,14,17,20,26,94
3499,2242,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8
1098,2695,0,0,0,0,0,0,0,0,0,0,0,1,0,5,6
3615,1133,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
399,134,0,0,0,0,0,0,0,8,20,42,11,21,18,26,146
141,2309,0,0,0,0,0,0,0,0,1,2,2,2,0,0,7
2114,145,0,0,0,0,0,0,0,0,0,0,2,0,4,0,6
120,368,0,0,0,0,0,0,0,1,6,6,4,3,2,3,25
66,384,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
13,306,0,0,0,0,0,0,0,0,1,3,3,1,3,1,12
90,396,0,0,0,0,0,0,0,0,1,65,126,129,123,134,578
1185,104,0,0,0,0,0,0,0,4,12,51,13,15,7,16,118
2058,1219,0,0,0,0,0,0,0,0,2,3,4,1,4,0,14
134,2212,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
4018,1395,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1042,2363,0,0,0,0,0,0,0,0,3,256,264,24,0,0,547
293,54,0,0,0,0,0,0,0,1,1,2,5,3,3,1,16
66,344,0,0,0,0,0,0,0,1,3,6,17,7,14,0,48
252,134,0,0,0,0,0,0,0,1,3,4,7,5,2,2,24
77,1196,0,0,0,0,0,0,0,6,2,0,0,0,0,0,8
118,140,0,0,0,0,0,0,0,20,208,179,223,175,130,133,1068
3615,77,0,0,0,0,0,0,0,0,0,0,0,11,4,0,15
4,399,0,0,0,0,0,0,0,2,3,6,38,70,38,14,171
293,174,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1218,1157,0,0,0,0,0,0,0,0,2,1,1,0,0,0,4
1144,2190,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1219,1042,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
77,2179,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3
331,299,0,0,0,0,0,0,0,3,11,5,0,0,0,0,19
207,141,0,0,0,0,0,0,0,0,2,0,1,1,0,0,4
399,1469,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
181,2108,0,0,0,0,0,0,0,0,0,0,0,2,0,3,5
2049,1279,0,0,0,0,0,0,0,3,9,14,11,11,8,3,59
324,1179,0,0,0,0,0,0,0,0,0,1,3,1,2,5,12
66,418,0,0,0,0,0,0,0,0,0,0,1,1,2,3,7
141,134,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3
383,13,0,0,0,0,0,0,0,3,7,5,17,12,8,10,62
3384,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
51,207,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4
1372,3170,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1434,252,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
150,382,0,0,0,0,0,0,0,0,4,1,0,0,0,0,5
2110,2108,0,0,0,0,0,0,0,0,0,0,11,8,4,5,28
2119,90,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
382,1128,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3
1110,145,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
341,344,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1345,360,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2119,26,0,0,0,0,0,0,0,0,0,0,3,2,5,2,12
1284,1469,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
1129,1010,0,0,0,0,0,0,0,3,10,6,7,7,9,4,46
1157,141,0,0,0,0,0,0,0,0,1,1,1,1,0,4,8
2242,2242,0,0,0,0,0,0,0,12,2271,3342,5533,6913,6291,9720,34082
114,1129,0,0,0,0,0,0,0,1,4,2,9,7,1,1,25
178,114,0,0,0,0,0,0,0,4,8,10,12,12,8,12,66
360,310,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6
406,1185,0,0,0,0,0,0,0,0,0,1,1,3,5,3,13
96,63,0,0,0,0,0,0,0,38,70,56,104,61,98,93,520
54,1117,0,0,0,0,0,0,0,7,80,32,30,20,22,13,204
90,1073,0,0,0,0,0,0,0,0,2,19,42,40,42,41,186
350,174,0,0,0,0,0,0,0,0,0,3,0,2,0,0,5
27,1218,0,0,0,0,0,0,0,5,11,2,6,4,4,4,36
1185,1372,0,0,0,0,0,0,0,0,8,56,44,57,43,51,259
313,360,0,0,0,0,0,0,0,2,2,2,2,2,0,0,10
1073,339,0,0,0,0,0,0,0,0,1,0,1,1,1,0,4
1372,427,0,0,0,0,0,0,0,0,0,0,0,1,5,1,7
306,120,0,0,0,0,0,0,0,0,0,1,7,2,1,1,12
82,141,0,0,0,0,0,0,0,0,3,3,3,1,1,0,11
77,1110,0,0,0,0,0,0,0,3,11,15,23,19,18,8,97
418,1325,0,0,0,0,0,0,0,2,10,7,8,19,24,39,109
54,26,0,0,0,0,0,0,0,12,126,81,146,174,105,73,717
190,54,0,0,0,0,0,0,0,0,0,6,5,6,2,0,19
396,2230,0,0,0,0,0,0,0,0,0,0,5,2,0,0,7
1374,54,0,0,0,0,0,0,0,2,9,9,11,15,11,8,65
96,306,0,0,0,0,0,0,0,1,1,2,16,13,3,5,41
27,134,0,0,0,0,0,0,0,48,152,187,204,148,142,159,1040
341,396,0,0,0,0,0,0,0,13,102,46,73,124,103,103,564
341,350,0,0,0,0,0,0,0,2,1,1,0,0,0,0,4
361,2190,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
1185,116,0,0,0,0,0,0,0,19,98,111,55,54,53,52,442
2119,312,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
396,2455,0,0,0,0,0,0,0,0,2,0,0,0,0,5,7
96,1218,0,0,0,0,0,0,0,0,1,10,7,2,4,5,29
1154,312,0,0,0,0,0,0,0,6,5,5,4,4,11,6,41
2108,326,0,0,0,0,0,0,0,2,3,8,6,6,0,1,26
382,360,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
378,53,0,0,0,0,0,0,0,1,1,3,0,2,0,0,7
118,1366,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2459,1469,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
2190,144,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
382,363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
90,2443,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
381,1218,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
82,1051,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3
3499,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1185,1196,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
326,53,0,0,0,0,0,0,0,7,57,33,18,28,15,9,167
1219,120,0,0,0,0,0,0,0,0,1,1,1,0,2,1,6
1073,226,0,0,0,0,0,0,0,4,12,16,10,5,12,6,65
2114,2082,0,0,0,0,0,0,0,6,6,6,0,0,1,0,19
4,336,0,0,0,0,0,0,0,1,1,1,1,1,1,1,7
66,145,0,0,0,0,0,0,0,1,13,28,15,13,8,13,91
134,1395,0,0,0,0,0,0,0,1,1,2,3,1,0,2,10
363,331,0,0,0,0,0,0,0,1,2,1,1,1,1,0,7
310,363,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
1073,134,0,0,0,0,0,0,0,5,17,28,25,23,22,28,148
462,140,0,0,0,0,0,0,0,0,0,0,0,2,4,1,7
2344,77,0,0,0,0,0,0,0,0,0,0,1,2,1,1,5
1072,26,0,0,0,0,0,0,0,0,13,32,7,3,0,0,55
312,226,0,0,0,0,0,0,0,0,2,7,3,3,2,2,19
3499,2106,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
1184,331,0,0,0,0,0,0,0,0,1,5,7,1,2,0,16
36,144,0,0,0,0,0,0,0,0,2,0,0,1,3,3,9
427,1469,0,0,0,0,0,0,0,1,2,1,10,1,2,3,20
2651,402,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6
169,2079,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
324,1184,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2
1302,1302,0,0,0,0,0,0,0,66,1991,2934,3820,4876,4672,5754,24113
26,1129,0,0,0,0,0,0,0,8,6,50,15,14,13,15,121
1133,318,0,0,0,0,0,0,0,0,18,11,5,9,6,1,50
1154,54,0,0,0,0,0,0,0,9,13,9,4,14,17,14,80
487,4,0,0,0,0,0,0,0,0,1,1,1,0,1,0,4
96,331,0,0,0,0,0,0,0,1,5,6,4,2,2,0,20
116,134,0,0,0,0,0,0,0,4,8,17,17,12,26,20,104
370,462,0,0,0,0,0,0,0,0,0,1,2,0,1,1,5
1117,118,0,0,0,0,0,0,0,2,3,3,4,2,2,3,19
326,1279,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
210,27,0,0,0,0,0,0,0,3,4,2,9,4,4,0,26
1098,53,0,0,0,0,0,0,0,1,6,7,15,0,0,1,30
381,150,0,0,0,0,0,0,0,0,0,3,6,3,5,9,26
324,363,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
1374,1010,0,0,0,0,0,0,0,0,0,0,1,2,2,1,6
140,1072,0,0,0,0,0,0,0,0,0,1,1,0,1,2,5
2402,82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
178,1372,0,0,0,0,0,0,0,0,9,14,18,25,45,36,147
2058,54,0,0,0,0,0,0,0,2,1,1,1,0,1,0,6
27,1366,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
146,252,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1216,134,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5
3615,1072,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
90,3605,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13
134,2651,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1098,1179,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
114,2110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1110,341,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1333,254,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4018,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
378,2242,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1010,2459,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1361,324,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
344,1469,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4
2079,2190,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
370,383,0,0,0,0,0,0,0,3,8,6,7,3,2,2,31
116,2119,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
54,2339,0,0,0,0,0,0,0,0,0,4,6,6,54,17,87
1051,1185,0,0,0,0,0,0,0,3,9,4,4,2,3,1,26
2190,140,0,0,0,0,0,0,0,0,5,10,3,17,5,13,53
1302,2166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1374,1184,0,0,0,0,0,0,0,0,2,1,2,0,0,0,5
326,326,0,0,0,0,0,0,20,353,4660,4831,5927,9829,1115,400,27135
174,382,0,0,0,0,0,0,0,0,0,0,2,14,24,17,57
312,53,0,0,0,0,0,0,0,10,24,21,33,16,9,8,121
1157,3613,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
313,331,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4
1010,318,0,0,0,0,0,0,0,0,0,3,3,1,1,3,11
1051,1469,0,0,0,0,0,0,0,1,5,1,0,0,0,0,7
1157,90,0,0,0,0,0,0,0,0,3,7,22,6,0,0,38
174,1128,0,0,0,0,0,0,0,2,6,5,8,5,4,1,31
306,344,0,0,0,0,0,0,0,1,1,1,1,1,1,1,7
1374,1218,0,0,0,0,0,0,0,0,1,1,7,6,5,2,22
396,181,0,0,0,0,0,0,0,0,0,0,4,25,16,9,54
293,1372,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
1266,111,0,0,0,0,0,0,0,0,0,0,2,0,2,0,4
396,2106,0,0,0,0,0,0,0,0,2,5,9,2,0,8,26
2318,1434,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2294,140,0,0,0,0,0,0,0,0,0,0,0,2,3,0,5
350,341,0,0,0,0,0,0,0,0,0,2,2,1,0,0,5
2242,1072,0,0,0,0,0,0,0,0,0,0,1,1,1,3,6
197,1185,0,0,0,0,0,0,0,1,2,2,1,1,1,0,8
427,82,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3
66,1036,0,0,0,0,0,0,0,0,0,0,0,1,10,3,14
4,3170,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2119,368,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2084,3615,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1117,1073,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
27,3971,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28
111,2455,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
1227,140,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
150,2066,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
114,4018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1184,104,0,0,0,0,0,0,0,0,0,3,0,0,1,0,4
1184,226,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
427,341,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
1051,1218,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1434,1185,0,0,0,0,0,0,0,1,1,3,4,1,2,0,12
145,90,0,0,0,0,0,0,0,0,1,18,8,4,2,0,33
174,282,0,0,0,0,0,0,0,1,1,1,2,2,2,2,11
90,174,0,0,0,0,0,0,0,0,0,0,27,11,26,18,82
1110,141,0,0,0,0,0,0,0,0,4,4,3,12,0,0,23
1219,13,0,0,0,0,0,0,0,0,1,3,1,3,5,5,18
1218,324,0,0,0,0,0,0,0,0,1,28,12,21,1,0,63
1100,111,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4
1133,382,0,0,0,0,0,0,0,0,0,0,1,2,1,2,6
1129,36,0,0,0,0,0,0,0,9,20,35,47,22,20,24,177
312,2190,0,0,0,0,0,0,0,1,2,4,8,26,8,10,59
282,1325,0,0,0,0,0,0,0,0,1,3,1,1,3,0,9
1133,1279,0,0,0,0,0,0,0,0,0,0,2,2,1,0,5
1185,207,0,0,0,0,0,0,0,5,12,7,0,0,0,0,24
4,1374,0,0,0,0,0,0,0,2,4,4,1,2,0,0,13
197,1326,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
326,427,0,0,0,0,0,0,0,0,1,3,1,1,0,2,8
310,324,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
77,2114,0,0,0,0,0,0,0,1,4,9,0,0,0,0,14
118,2106,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3
344,169,0,0,0,0,0,0,0,3,4,8,7,4,6,4,36
341,360,0,0,0,0,0,0,0,2,4,7,11,4,3,0,31
51,36,0,0,0,0,0,0,0,17,79,97,98,133,134,41,599
2084,2084,0,0,0,0,0,0,0,3,548,621,605,907,714,696,4094
1098,3615,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
116,360,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2
54,396,0,0,0,0,0,0,0,172,565,846,1052,815,987,849,5286
299,4,0,0,0,0,0,0,0,0,1,2,2,0,0,0,5
1179,36,0,0,0,0,0,0,0,7,80,114,79,80,55,54,469
1196,27,0,0,0,0,0,0,0,1,5,13,19,1,3,2,44
350,26,0,0,0,0,0,0,0,3,13,18,35,22,9,12,112
226,1157,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3
90,26,0,0,0,0,0,0,0,0,0,2,19,22,33,10,86
77,318,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4
77,1326,0,0,0,0,0,0,0,9,34,50,43,41,28,15,220
1469,3971,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
331,114,0,0,0,0,0,0,0,6,21,28,40,41,33,40,209
331,240,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1469,3886,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
120,197,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3
363,1129,0,0,0,0,0,0,0,2,0,0,1,0,1,0,4
190,312,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
383,1372,0,0,0,0,0,0,0,0,0,0,2,5,24,19,50
2242,312,0,0,0,0,0,0,0,0,0,0,0,3,3,1,7
1133,120,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1182,82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2230,2190,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
1036,2166,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
1372,254,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1051,169,0,0,0,0,0,0,0,5,5,6,7,6,2,0,31
134,363,0,0,0,0,0,0,0,0,1,0,1,1,4,2,9
402,114,0,0,0,0,0,0,0,14,38,41,37,39,36,31,236
90,2344,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1294,341,0,0,0,0,0,0,0,4,1,2,2,0,0,0,9
1227,77,0,0,0,0,0,0,0,15,27,44,49,32,47,26,240
399,118,0,0,0,0,0,0,0,7,27,28,26,26,30,25,169
51,396,0,0,0,0,0,0,0,14,57,80,72,79,59,77,438
104,1010,0,0,0,0,0,0,0,0,9,9,8,6,12,7,51
318,282,0,0,0,0,0,0,0,0,2,1,2,5,3,6,19
2119,2653,0,0,0,0,0,0,0,0,0,1,4,1,12,37,55
145,324,0,0,0,0,0,0,0,0,0,4,4,0,0,0,8
169,381,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
406,54,0,0,0,0,0,0,0,0,0,3,1,0,2,3,9
66,1010,0,0,0,0,0,0,0,13,109,84,58,54,44,53,415
312,2110,0,0,0,0,0,0,0,0,0,1,2,0,0,1,4
13,1072,0,0,0,0,0,0,0,0,0,18,15,15,14,12,74
1185,1100,0,0,0,0,0,0,0,8,5,4,3,3,1,3,27
169,2119,0,0,0,0,0,0,0,0,0,1,11,14,9,20,55
169,174,0,0,0,0,0,0,0,0,10,16,26,63,87,82,284
1469,53,0,0,0,0,0,0,0,1,10,9,11,13,8,9,61
116,1185,0,0,0,0,0,0,0,22,47,38,41,36,13,12,209
96,111,0,0,0,0,0,0,0,33,91,104,110,96,147,176,757
1010,344,0,0,0,0,0,0,0,5,6,4,23,12,12,13,75
197,120,0,0,0,0,0,0,0,0,0,1,1,1,1,0,4
310,26,0,0,0,0,0,0,0,1,3,2,5,1,0,0,12
427,26,0,0,0,0,0,0,0,0,0,4,3,5,2,6,20
2190,1036,0,0,0,0,0,0,0,0,0,0,0,18,24,32,74
134,66,0,0,0,0,0,0,0,6,15,19,29,15,14,21,119
370,3373,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
252,1010,0,0,0,0,0,0,0,0,8,10,4,0,1,0,23
416,114,0,0,0,0,0,0,0,1,0,1,3,4,3,1,13
207,1469,0,0,0,0,0,0,0,0,2,2,1,0,0,0,5
116,226,0,0,0,0,0,0,0,1,3,10,3,4,14,23,58
114,1117,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2
396,2166,0,0,0,0,0,0,0,1,2,3,6,4,0,3,19
282,282,0,0,0,0,0,0,0,130,4314,4129,4846,6743,6338,7196,33696
4,116,0,0,0,0,0,0,0,0,5,7,3,1,0,4,20
66,2110,0,0,0,0,0,0,0,0,0,1,0,0,1,7,9
2119,1128,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1182,90,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
174,1325,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
2106,2119,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1179,4018,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
341,2166,0,0,0,0,0,0,0,0,0,3,1,0,0,0,4
63,150,0,0,0,0,0,0,0,28,90,122,107,188,105,102,742
399,2344,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
324,178,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
370,1301,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
378,1010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2651,36,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2309,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
118,1284,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
331,363,0,0,0,0,0,0,0,0,2,3,9,2,2,4,22
77,2108,0,0,0,0,0,0,0,12,36,39,60,63,80,69,359
51,111,0,0,0,0,0,0,0,26,119,183,155,132,221,139,975
1010,82,0,0,0,0,0,0,0,3,20,30,40,30,28,18,169
350,2114,0,0,0,0,0,0,0,2,3,2,0,0,0,0,7
1423,145,0,0,0,0,0,0,0,0,1,4,2,1,6,1,15
82,118,0,0,0,0,0,0,0,8,24,21,35,48,37,96,269
36,339,0,0,0,0,0,0,0,0,9,9,6,2,4,1,31
1100,54,0,0,0,0,0,0,0,2,1,4,0,0,1,5,13
399,462,0,0,0,0,0,0,0,0,0,1,0,1,1,2,5
2242,427,0,0,0,0,0,0,0,1,5,5,1,0,1,0,13
1117,96,0,0,0,0,0,0,0,2,1,1,2,1,2,1,10
487,1469,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
54,402,0,0,0,0,0,0,0,12,28,36,37,29,41,17,200
1301,1374,0,0,0,0,0,0,0,0,4,0,4,1,0,1,10
331,26,0,0,0,0,0,0,0,1,2,6,10,13,8,3,43
140,1333,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4
145,360,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3
54,339,0,0,0,0,0,0,0,1,10,16,22,15,13,16,93
1157,326,0,0,0,0,0,0,0,5,50,137,146,34,0,0,372
1469,1294,0,0,0,0,0,0,0,1,0,2,2,3,1,1,10
2460,396,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
116,1129,0,0,0,0,0,0,0,3,0,6,3,2,2,0,16
383,169,0,0,0,0,0,0,0,1,19,17,32,13,8,2,92
2318,360,0,0,0,0,0,0,0,0,0,2,4,0,0,0,6
104,1133,0,0,0,0,0,0,0,10,55,71,75,146,91,1,449
1366,118,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
341,4,0,0,0,0,0,0,0,5,4,9,7,3,11,2,41
462,77,0,0,0,0,0,0,0,0,2,6,7,13,14,21,63
1051,111,0,0,0,0,0,0,0,0,0,2,2,2,1,2,9
1395,4,0,0,0,0,0,0,0,1,2,3,3,0,1,0,10
1010,384,0,0,0,0,0,0,0,8,39,55,0,0,0,0,102
66,1227,0,0,0,0,0,0,0,1,9,8,9,2,4,6,39
1179,1423,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
169,2110,0,0,0,0,0,0,0,0,0,4,4,0,0,0,8
1100,26,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
396,111,0,0,0,0,0,0,0,11,36,62,55,48,71,68,351
1345,324,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2
339,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1098,1129,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
313,2190,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3613,1469,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
77,1366,0,0,0,0,0,0,0,2,0,0,6,0,0,0,8
1366,3499,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1129,3873,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2339,1129,0,0,0,0,0,0,0,0,0,0,1,0,3,3,7
1372,226,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1072,331,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
1010,2294,0,0,0,0,0,0,0,0,0,0,0,3,1,1,5
120,383,0,0,0,0,0,0,0,0,0,2,3,3,1,0,9
54,324,0,0,0,0,0,0,0,0,0,7,12,8,3,0,30
324,1372,0,0,0,0,0,0,0,0,0,2,7,16,30,13,68
63,383,0,0,0,0,0,0,0,0,1,9,1,2,1,5,19
1129,1333,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
341,1133,0,0,0,0,0,0,0,29,162,276,505,544,349,11,1876
116,4,0,0,0,0,0,0,0,2,4,3,2,1,0,1,13
54,1036,0,0,0,0,0,0,0,0,28,1,3,2,0,6,40
36,96,0,0,0,0,0,0,0,61,145,123,145,163,119,67,823
2242,487,0,0,0,0,0,0,0,0,0,1,0,0,3,0,4
26,350,0,0,0,0,0,0,0,9,5,7,19,16,13,9,78
54,313,0,0,0,0,0,0,0,1,4,0,0,0,0,0,5
66,1423,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2079,66,0,0,0,0,0,0,0,0,0,2,2,2,1,0,7
2651,1374,0,0,0,0,0,0,0,0,0,0,0,1,7,0,8
1098,2339,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
3499,174,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7
226,312,0,0,0,0,0,0,0,0,4,3,2,3,2,8,22
240,226,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3
